Train No,Station Code,Halt
68750,DTL,2
68750,NPRD,2
68750,UKR,2
68750,BRND,2
68750,BJRI,10
68750,BATL,1
68750,KTMA,2
68750,HRV,2
68750,DRSN,1
68750,MZH,2
68750,APR,5
68750,AAL,2
68750,BUH,2
68750,CHDX,2
68750,SNGP,2
68750,SDL,0
69101,BRC,120
69101,BJW,1
69101,RNO,1
69101,NDR,1
69101,VDA,1
69101,ADD,1
69101,VXD,1
69101,ANND,1
69101,KBRV,1
69101,UTD,1
69101,ND,1
69101,GTE,1
69101,MHD,1
69101,NEP,1
69101,KANJ,1
69101,BJD,1
69101,GER,1
69101,VTA,1
69101,MAN,1
69101,ADI,0
69102,ADI,120
69102,MAN,1
69102,VTA,1
69102,GER,1
69102,BJD,1
69102,KANJ,1
69102,NEP,1
69102,MHD,1
69102,GTE,1
69102,ND,1
69102,UTD,1
69102,KBRV,1
69102,ANND,1
69102,VXD,1
69102,ADD,1
69102,VDA,1
69102,NDR,1
69102,RNO,1
69102,BJW,1
69102,BRC,0
69104,ANND,120
69104,VXD,1
69104,ADD,1
69104,VDA,1
69104,NDR,1
69104,RNO,1
69104,KRCA,1
69104,BJW,1
69104,BRC,0
69105,ANND,120
69105,KBRV,1
69105,UTD,1
69105,ND,1
69105,GTE,1
69105,MHD,1
69105,NEP,1
69105,KANJ,1
69105,BJD,1
69105,GER,1
69105,VTA,1
69105,MAN,1
69105,ADI,0
69106,ADI,120
69106,MAN,1
69106,VTA,1
69106,GER,1
69106,BJD,1
69106,KANJ,1
69106,NEP,1
69106,MHD,1
69106,GTE,1
69106,ND,1
69106,UTD,1
69106,KBRV,1
69106,ANND,0
69107,BRC,120
69107,BJW,1
69107,RNO,1
69107,NDR,1
69107,VDA,1
69107,ADD,1
69107,VXD,1
69107,ANND,1
69107,KBRV,1
69107,UTD,1
69107,ND,1
69107,GTE,1
69107,MHD,1
69107,NEP,1
69107,KANJ,1
69107,BJD,1
69107,GER,1
69107,VTA,1
69107,MAN,1
69107,ADI,0
69108,ADI,120
69108,MAN,1
69108,VTA,1
69108,GER,1
69108,BJD,1
69108,KANJ,1
69108,NEP,1
69108,MHD,1
69108,GTE,1
69108,ND,1
69108,UTD,1
69108,KBRV,1
69108,ANND,1
69108,VXD,1
69108,ADD,1
69108,VDA,1
69108,NDR,1
69108,RNO,1
69108,BJW,1
69108,BRC,0
69109,ST,120
69109,URN,1
69109,KSE,1
69109,GTX,1
69109,SYN,1
69109,KIM,1
69109,KSB,1
69109,HAT,1
69109,PAO,1
69109,AKV,1
69109,BH,3
69109,CVJ,1
69109,NIU,1
69109,VRE,1
69109,PLJ,1
69109,LKD,1
69109,MYG,1
69109,KSPR,1
69109,ITA,1
69109,VRM,1
69109,MPR,1
69109,VS,1
69109,BRC,0
69110,BRC,120
69110,VS,1
69110,MPR,1
69110,VRM,1
69110,ITA,1
69110,KSPR,1
69110,MYG,1
69110,LKD,1
69110,PLJ,1
69110,VRE,1
69110,NIU,1
69110,CVJ,1
69110,BH,1
69110,AKV,1
69110,PAO,1
69110,HAT,1
69110,KSB,1
69110,KIM,1
69110,KDSD,1
69110,SYN,1
69110,GTX,1
69110,KSE,1
69110,URN,1
69110,ST,0
69111,ST,120
69111,URN,1
69111,KSE,1
69111,GTX,1
69111,SYN,1
69111,KIM,1
69111,KSB,1
69111,HAT,1
69111,PAO,1
69111,AKV,1
69111,BH,1
69111,CVJ,1
69111,NIU,1
69111,VRE,1
69111,PLJ,1
69111,LKD,1
69111,MYG,1
69111,KSPR,1
69111,ITA,1
69111,VRM,1
69111,MPR,1
69111,VS,1
69111,BRC,0
69112,BRC,120
69112,VS,1
69112,MPR,1
69112,VRM,1
69112,ITA,1
69112,KSPR,1
69112,MYG,1
69112,LKD,1
69112,PLJ,1
69112,VRE,1
69112,NIU,1
69112,CVJ,1
69112,BH,1
69112,AKV,1
69112,PAO,1
69112,HAT,1
69112,KSB,1
69112,KIM,1
69112,SYN,1
69112,GTX,1
69112,KSE,1
69112,URN,1
69112,ST,0
69113,BRC,120
69113,BJW,1
69113,RNO,1
69113,NDR,1
69113,VDA,1
69113,ADD,1
69113,VXD,1
69113,ANND,1
69113,KBRV,1
69113,UTD,1
69113,ND,1
69113,GTE,1
69113,MHD,1
69113,NEP,1
69113,KANJ,1
69113,BJD,1
69113,GER,1
69113,VTA,1
69113,MAN,1
69113,ADI,0
69114,ADI,120
69114,MAN,1
69114,VTA,1
69114,GER,1
69114,BJD,1
69114,KANJ,1
69114,NEP,1
69114,MHD,1
69114,GTE,2
69114,ND,1
69114,UTD,1
69114,KBRV,1
69114,ANND,1
69114,VXD,1
69114,ADD,1
69114,VDA,1
69114,NDR,1
69114,RNO,1
69114,BJW,1
69114,BRC,0
69115,BRC,120
69115,BJW,1
69115,RNO,1
69115,NDR,1
69115,VDA,1
69115,ADD,1
69115,VXD,1
69115,ANND,1
69115,KBRV,1
69115,UTD,1
69115,ND,1
69115,GTE,1
69115,MHD,1
69115,NEP,1
69115,KANJ,1
69115,BJD,1
69115,GER,1
69115,VTA,1
69115,MAN,1
69115,ADI,0
69116,ADI,120
69116,MAN,1
69116,BJD,1
69116,MHD,1
69116,ND,1
69116,KBRV,1
69116,ANND,0
69117,BRC,120
69117,CYI,1
69117,PIO,1
69117,AIR,1
69117,SMLA,1
69117,LAN,1
69117,CPN,1
69117,BKRL,1
69117,DRL,1
69117,KRSA,1
69117,GDA,5
69117,KIZ,1
69117,CCL,1
69117,SAT,1
69117,PPD,1
69117,LMK,1
69117,MAM,1
69117,USRA,1
69117,JKT,1
69117,RET,1
69117,DHD,0
69118,DHD,120
69118,RET,1
69118,JKT,1
69118,USRA,1
69118,MAM,1
69118,LMK,1
69118,PPD,1
69118,SAT,1
69118,CCL,1
69118,KIZ,1
69118,GDA,1
69118,KRSA,1
69118,DRL,1
69118,BKRL,1
69118,CPN,1
69118,LAN,1
69118,SMLA,1
69118,AIR,1
69118,PIO,1
69118,CYI,1
69118,BRC,0
69119,BRC,120
69119,CYI,1
69119,PIO,1
69119,AIR,1
69119,SMLA,1
69119,LAN,1
69119,CPN,1
69119,BKRL,1
69119,DRL,1
69119,KRSA,1
69119,GDA,5
69119,KIZ,1
69119,CCL,1
69119,SAT,1
69119,PPD,1
69119,LMK,1
69119,MAM,1
69119,USRA,1
69119,JKT,2
69119,RET,1
69119,DHD,0
69120,DHD,120
69120,RET,1
69120,JKT,1
69120,USRA,1
69120,MAM,1
69120,LMK,1
69120,PPD,1
69120,SAT,1
69120,CCL,1
69120,KIZ,1
69120,GDA,5
69120,KRSA,1
69120,DRL,1
69120,BKRL,1
69120,CPN,1
69120,LAN,1
69120,SMLA,1
69120,AIR,1
69120,PIO,1
69120,CYI,1
69120,BRC,0
69121,BRC,120
69121,CYI,1
69121,PIO,1
69121,AIR,1
69121,SMLA,1
69121,LAN,1
69121,CPN,1
69121,BKRL,1
69121,DRL,2
69121,KRSA,1
69121,GDA,0
69122,GDA,120
69122,KRSA,1
69122,DRL,1
69122,BKRL,1
69122,CPN,1
69122,LAN,1
69122,SMLA,1
69122,AIR,1
69122,PIO,1
69122,CYI,1
69122,BRC,0
69123,ANND,120
69123,SNA,1
69123,BAJ,1
69123,OD,1
69123,UMH,1
69123,DK,1
69123,TAS,1
69123,AGCI,1
69123,SVL,1
69123,TBA,1
69123,TUWA,1
69123,VKG,1
69123,GDA,0
69124,GDA,120
69124,VKG,1
69124,TUWA,1
69124,TBA,1
69124,SVL,1
69124,AGCI,1
69124,TAS,1
69124,DK,1
69124,UMH,1
69124,OD,1
69124,BAJ,1
69124,SNA,1
69124,ANND,0
69125,ANND,120
69125,SNA,1
69125,BAJ,1
69125,OD,1
69125,UMH,1
69125,DK,1
69125,TAS,1
69125,AGCI,1
69125,SVL,1
69125,TBA,1
69125,TUWA,1
69125,VKG,1
69125,GDA,0
69126,GDA,120
69126,VKG,1
69126,TUWA,1
69126,TBA,1
69126,SVL,1
69126,AGCI,1
69126,TAS,1
69126,DK,1
69126,UMH,1
69126,OD,1
69126,BAJ,1
69126,SNA,1
69126,ANND,0
69127,ANND,120
69127,KBRV,1
69127,UTD,1
69127,ND,1
69127,GTE,1
69127,MHD,1
69127,NEP,1
69127,KANJ,1
69127,BJD,1
69127,GER,1
69127,VTA,1
69127,MAN,1
69127,ADI,0
69128,ADI,120
69128,MAN,1
69128,VTA,1
69128,GER,1
69128,BJD,1
69128,KANJ,1
69128,NEP,1
69128,MHD,1
69128,GTE,1
69128,ND,1
69128,UTD,1
69128,KBRV,1
69128,ANND,0
69129,ANND,120
69129,KBRV,1
69129,UTD,1
69129,ND,1
69129,GTE,1
69129,MHD,1
69129,NEP,1
69129,KANJ,1
69129,BJD,1
69129,GER,1
69129,VTA,1
69129,MAN,1
69129,ADI,0
69130,ADI,120
69130,MAN,1
69130,VTA,1
69130,GER,1
69130,BJD,1
69130,KANJ,1
69130,NEP,1
69130,MHD,1
69130,GTE,1
69130,ND,1
69130,UTD,1
69130,KBRV,1
69130,ANND,0
69131,ADI,120
69131,SBT,2
69131,CLDB,2
69131,KHDB,2
69131,GNC,0
69132,GNC,120
69132,KHDB,2
69132,CLDB,2
69132,SBT,2
69132,ADI,0
69133,ANND,120
69133,SNA,1
69133,BAJ,1
69133,OD,1
69133,UMH,1
69133,DK,0
69134,DK,120
69134,UMH,1
69134,OD,1
69134,BAJ,1
69134,SNA,1
69134,ANND,0
69135,ANND,120
69135,SNA,1
69135,BAJ,1
69135,OD,1
69135,UMH,1
69135,DK,0
69136,DK,120
69136,UMH,1
69136,OD,1
69136,BAJ,1
69136,SNA,1
69136,ANND,0
69137,BRC,120
69137,BJW,1
69137,RNO,1
69137,NDR,1
69137,VDA,1
69137,ADD,1
69137,VXD,1
69137,ANND,0
69138,ANND,120
69138,VXD,1
69138,ADD,1
69138,VDA,1
69138,NDR,1
69138,RNO,1
69138,BJW,1
69138,BRC,0
69139,BVI,120
69139,BSR,1
69139,VR,17
69139,VTN,1
69139,SAH,1
69139,KLV,1
69139,PLG,1
69139,BOR,1
69139,VGN,1
69139,DRD,1
69139,GVD,1
69139,BRRD,1
69139,UBR,1
69139,SJN,1
69139,BLD,1
69139,KEB,1
69139,VAPI,1
69139,BAGD,1
69139,UVD,1
69139,PAD,1
69139,ATUL,1
69139,BL,5
69139,DGI,1
69139,JRS,1
69139,BIM,1
69139,AML,1
69139,ACL,1
69139,VDH,1
69139,NVS,1
69139,MRL,1
69139,SCH,1
69139,BHET,1
69139,UDN,1
69139,ST,0
69140,ST,120
69140,UDN,2
69140,BHET,1
69140,SCH,3
69140,MRL,3
69140,NVS,2
69140,VDH,1
69140,ACL,1
69140,AML,1
69140,BIM,2
69140,JRS,1
69140,DGI,1
69140,BL,5
69140,ATUL,1
69140,PAD,2
69140,UVD,1
69140,VAPI,2
69140,KEB,2
69140,BLD,2
69140,SJN,2
69140,UBR,1
69140,GVD,1
69140,DRD,2
69140,VGN,2
69140,BOR,2
69140,PLG,2
69140,KLV,1
69140,SAH,2
69140,VTN,1
69140,VR,0
69141,SJN,120
69141,BLD,1
69141,KEB,1
69141,VAPI,1
69141,BAGD,1
69141,UVD,1
69141,PAD,1
69141,ATUL,1
69141,BL,5
69141,DGI,1
69141,JRS,1
69141,BIM,2
69141,AML,2
69141,ACL,1
69141,VDH,1
69141,GNST,1
69141,NVS,2
69141,MRL,2
69141,SCH,1
69141,BHET,1
69141,UDN,1
69141,ST,0
69142,ST,120
69142,UDN,1
69142,BHET,1
69142,SCH,1
69142,MRL,1
69142,NVS,2
69142,GNST,1
69142,VDH,1
69142,ACL,1
69142,AML,1
69142,BIM,1
69142,JRS,1
69142,DGI,1
69142,BL,5
69142,ATUL,1
69142,PAD,1
69142,UVD,1
69142,BAGD,1
69142,VAPI,1
69142,KEB,1
69142,BLD,1
69142,SJN,0
69143,VR,120
69143,VTN,1
69143,SAH,1
69143,KLV,1
69143,PLG,1
69143,UOI,1
69143,BOR,1
69143,VGN,1
69143,DRD,1
69143,GVD,1
69143,UBR,1
69143,SJN,0
69144,SJN,120
69144,UBR,1
69144,GVD,1
69144,DRD,1
69144,VGN,2
69144,BOR,1
69144,UOI,1
69144,PLG,1
69144,KLV,1
69144,SAH,1
69144,VTN,1
69144,VR,0
69145,ANND,120
69145,SNA,1
69145,BAJ,1
69145,OD,1
69145,UMH,1
69145,DK,1
69145,TAS,1
69145,AGCI,1
69145,SVL,1
69145,TBA,1
69145,TUWA,1
69145,VKG,1
69145,GDA,0
69146,GDA,120
69146,VKG,1
69146,TUWA,1
69146,TBA,1
69146,SVL,1
69146,AGCI,1
69146,TAS,1
69146,DK,1
69146,UMH,1
69146,OD,1
69146,BAJ,1
69146,SNA,1
69146,ANND,0
69147,ANND,120
69147,SNA,1
69147,BAJ,1
69147,OD,1
69147,UMH,1
69147,DK,2
69147,TAS,1
69147,AGCI,1
69147,SVL,1
69147,TBA,1
69147,TUWA,1
69147,VKG,1
69147,GDA,0
69149,VR,120
69149,VTN,1
69149,SAH,1
69149,KLV,1
69149,PLG,1
69149,BOR,1
69149,VGN,1
69149,DRD,1
69149,GVD,1
69149,UBR,1
69149,SJN,1
69149,BLD,1
69149,KEB,1
69149,VAPI,2
69149,UVD,1
69149,PAD,1
69149,ATUL,1
69149,BL,20
69149,DGI,1
69149,JRS,1
69149,BIM,2
69149,AML,1
69149,ACL,3
69149,VDH,1
69149,GNST,1
69149,NVS,2
69149,MRL,1
69149,SCH,1
69149,BHET,1
69149,UDN,1
69149,ST,5
69149,URN,1
69149,KSE,1
69149,GTX,1
69149,SYN,1
69149,KIM,2
69149,KSB,2
69149,HAT,2
69149,PAO,2
69149,AKV,1
69149,BH,0
69150,BH,120
69150,AKV,1
69150,PAO,1
69150,HAT,1
69150,KSB,1
69150,KIM,1
69150,SYN,1
69150,GTX,1
69150,KSE,1
69150,URN,1
69150,ST,35
69150,UDN,2
69150,BHET,1
69150,SCH,1
69150,MRL,1
69150,NVS,2
69150,GNST,1
69150,VDH,2
69150,ACL,1
69150,AML,1
69150,BIM,1
69150,JRS,1
69150,DGI,1
69150,BL,5
69150,ATUL,1
69150,PAD,2
69150,UVD,1
69150,BAGD,1
69150,VAPI,2
69150,KEB,1
69150,BLD,1
69150,SJN,1
69150,UBR,1
69150,GVD,1
69150,DRD,2
69150,VGN,1
69150,BOR,2
69150,PLG,2
69150,KLV,2
69150,SAH,2
69150,VTN,1
69150,VR,0
69151,BL,120
69151,DGI,1
69151,JRS,1
69151,BIM,1
69151,AML,1
69151,ACL,2
69151,VDH,1
69151,NVS,1
69151,MRL,1
69151,SCH,1
69151,BHET,1
69151,UDN,1
69151,ST,0
69152,ST,120
69152,UDN,1
69152,BHET,1
69152,SCH,1
69152,MRL,1
69152,NVS,1
69152,VDH,1
69152,ACL,1
69152,AML,1
69152,BIM,1
69152,JRS,1
69152,DGI,1
69152,BL,0
69153,UBR,120
69153,SJN,1
69153,BLD,1
69153,KEB,1
69153,VAPI,2
69153,UVD,2
69153,PAD,1
69153,ATUL,1
69153,BL,0
69154,BL,120
69154,ATUL,1
69154,PAD,1
69154,UVD,1
69154,VAPI,1
69154,KEB,1
69154,BLD,1
69154,SJN,1
69154,UBR,0
69161,PNVL,120
69161,KLMG,1
69161,TPND,1
69161,NIIJ,1
69161,DTVL,1
69161,BIRD,1
69161,KHBV,1
69161,KARD,1
69161,JCNR,1
69161,BSR,5
69161,NSP,1
69161,VR,1
69161,VTN,1
69161,SAH,1
69161,KLV,1
69161,PLG,1
69161,UOI,1
69161,BOR,1
69161,VGN,1
69161,DRD,0
69164,DRD,120
69164,VGN,1
69164,BOR,1
69164,UOI,1
69164,PLG,1
69164,KLV,1
69164,SAH,1
69164,VTN,1
69164,VR,2
69164,NSP,1
69164,BSR,5
69164,KARD,1
69164,KHBV,1
69164,BIRD,1
69164,DTVL,1
69164,NIIJ,1
69164,TPND,1
69164,KLMG,1
69164,PNVL,0
69165,PNVL,120
69165,KLMG,1
69165,NVRD,1
69165,TPND,1
69165,NIIJ,1
69165,DTVL,1
69165,BIRD,1
69165,KHBV,1
69165,KARD,1
69165,JCNR,1
69165,BSR,0
69166,BSR,120
69166,JCNR,1
69166,KARD,1
69166,KHBV,1
69166,BIRD,1
69166,DTVL,1
69166,NIIJ,1
69166,TPND,1
69166,NVRD,1
69166,KLMG,1
69166,PNVL,0
69167,PNVL,120
69167,KLMG,1
69167,TPND,1
69167,NIIJ,1
69167,DTVL,1
69167,BIRD,1
69167,KHBV,1
69167,KARD,1
69167,BSR,0
69168,BSR,120
69168,JCNR,1
69168,KARD,1
69168,KHBV,1
69168,BIRD,1
69168,DTVL,1
69168,NIIJ,1
69168,TPND,1
69168,NVRD,1
69168,KLMG,1
69168,PNVL,0
69169,ST,120
69169,UDN,2
69169,CHM,1
69169,BGMR,1
69169,GGAR,1
69169,BIY,2
69169,TBV,1
69169,MGRL,1
69169,MID,2
69169,KRAI,1
69169,VYA,2
69169,KKRD,1
69169,DSD,2
69169,USD,1
69169,LKKD,1
69169,BBAI,1
69169,NWU,1
69169,KFF,1
69169,CPD,1
69169,KHTG,1
69169,KBH,1
69169,DWD,1
69169,NDB,0
69171,ST,120
69171,URN,1
69171,KSE,1
69171,GTX,1
69171,SYN,1
69171,KIM,1
69171,KSB,1
69171,HAT,1
69171,PAO,1
69171,AKV,1
69171,BH,0
69172,BH,120
69172,AKV,1
69172,PAO,1
69172,HAT,2
69172,KSB,1
69172,KIM,2
69172,KDSD,2
69172,SYN,1
69172,GTX,1
69172,KSE,1
69172,URN,1
69172,ST,0
69173,VR,120
69173,VTN,1
69173,SAH,1
69173,KLV,1
69173,PLG,1
69173,BOR,1
69173,VGN,1
69173,DRD,0
69174,DRD,120
69174,VGN,1
69174,BOR,1
69174,PLG,1
69174,KLV,1
69174,SAH,1
69174,VTN,1
69174,VR,1
69174,BSR,1
69174,BVI,0
69181,DHD,120
69181,BIO,1
69181,ANAS,1
69181,MGN,2
69181,THDR,1
69181,BJG,1
69181,PCN,1
69181,AGR,1
69181,BMI,1
69181,BOG,1
69181,RTI,1
69181,BILD,1
69181,MRN,1
69181,RTM,0
69182,RTM,120
69182,MRN,1
69182,BILD,1
69182,RTI,1
69182,BOG,1
69182,BMI,1
69182,AGR,1
69182,PCN,1
69182,BJG,1
69182,THDR,1
69182,MGN,1
69182,ANAS,1
69182,BIO,1
69182,DHD,0
69183,RTM,120
69183,BOD,1
69183,RNH,1
69183,KUH,2
69183,BRNA,1
69183,NAD,0
69184,NAD,120
69184,BRNA,1
69184,KUH,2
69184,RNH,1
69184,BOD,1
69184,RTM,0
69185,NAD,120
69185,BTSD,1
69185,PPG,1
69185,UNL,1
69185,PSO,1
69185,ASL,1
69185,NKI,1
69185,UJN,0
69186,UJN,120
69186,NKI,1
69186,ASL,1
69186,PSO,1
69186,UNL,1
69186,PPG,1
69186,BTSD,1
69186,NAD,0
69187,DHD,120
69187,BIO,1
69187,ANAS,1
69187,MGN,2
69187,THDR,1
69187,BJG,1
69187,PCN,1
69187,AGR,1
69187,BMI,1
69187,BOG,1
69187,RTI,2
69187,BILD,1
69187,MRN,2
69187,RTM,0
69188,RTM,120
69188,MRN,1
69188,BILD,1
69188,RTI,1
69188,BOG,2
69188,BMI,1
69188,AGR,1
69188,PCN,1
69188,BJG,2
69188,THDR,1
69188,MGN,2
69188,ANAS,2
69188,BIO,1
69188,DHD,0
69189,ANND,120
69189,SNA,1
69189,BAJ,1
69189,OD,1
69189,UMH,1
69189,DK,1
69189,TAS,1
69189,AGCI,1
69189,SVL,1
69189,TBA,1
69189,TUWA,1
69189,VKG,1
69189,GDA,5
69189,KIZ,1
69189,CCL,1
69189,SAT,1
69189,PPD,1
69189,LMK,1
69189,MAM,1
69189,USRA,1
69189,JKT,1
69189,RET,1
69189,DHD,0
69190,DHD,120
69190,RET,1
69190,JKT,1
69190,USRA,1
69190,MAM,1
69190,LMK,1
69190,PPD,1
69190,SAT,1
69190,CCL,1
69190,KIZ,2
69190,GDA,5
69190,VKG,1
69190,TUWA,1
69190,TBA,1
69190,SVL,1
69190,AGCI,1
69190,TAS,1
69190,DK,1
69190,UMH,1
69190,OD,1
69190,BAJ,1
69190,SNA,1
69190,ANND,0
69191,ANND,120
69191,KBRV,1
69191,UTD,1
69191,ND,1
69191,GTE,1
69191,MHD,1
69191,NEP,1
69191,KANJ,1
69191,BJD,1
69191,GER,1
69191,VTA,1
69191,MAN,1
69191,ADI,10
69191,SBT,2
69191,CLDB,2
69191,KHDB,2
69191,GNC,0
69192,GNC,120
69192,KHDB,2
69192,CLDB,2
69192,SBT,1
69192,ADI,15
69192,MAN,1
69192,VTA,1
69192,GER,1
69192,BJD,1
69192,KANJ,1
69192,NEP,1
69192,MHD,1
69192,GTE,1
69192,ND,1
69192,UTD,1
69192,KBRV,1
69192,ANND,0
69195,BH,120
69195,THMA,1
69195,SAMN,1
69195,VGRA,1
69195,PKJN,1
69195,DGFJ,0
69196,DGFJ,120
69196,PKJN,1
69196,VGRA,1
69196,SAMN,1
69196,THMA,1
69196,BH,0
70101,PERN,120
70101,THVM,1
70101,KRMI,1
70101,VEN,1
70101,MJO,1
70101,SRVX,1
70101,MAO,2
70101,BLLI,1
70101,CNO,1
70101,LOL,1
70101,AT,1
70101,KAWR,0
70102,KAWR,120
70102,AT,1
70102,LOL,1
70102,CNO,4
70102,BLLI,1
70102,MAO,2
70102,SRVX,1
70102,MJO,1
70102,VEN,1
70102,KRMI,1
70102,THVM,1
70102,PERN,0
70103,PERN,120
70103,THVM,1
70103,KRMI,1
70103,VEN,1
70103,MJO,1
70103,SRVX,1
70103,MAO,2
70103,BLLI,1
70103,CNO,1
70103,LOL,1
70103,AT,1
70103,KAWR,0
70104,KAWR,120
70104,AT,1
70104,LOL,1
70104,CNO,1
70104,BLLI,1
70104,MAO,2
70104,SRVX,1
70104,MJO,1
70104,VEN,1
70104,KRMI,1
70104,THVM,1
70104,PERN,0
70105,MAO,120
70105,BLLI,1
70105,CNO,1
70105,LOL,1
70105,AT,1
70105,KAWR,1
70105,HAA,1
70105,ANKL,1
70105,GOK,1
70105,KT,1
70105,HNA,1
70105,MANK,1
70105,MRDW,1
70105,CTTP,1
70105,BTJL,1
70105,SHMI,1
70105,BYNR,1
70105,BIJR,1
70105,SEN,1
70105,KUDA,1
70105,BKJ,1
70105,UD,1
70105,INJ,1
70105,PDD,1
70105,NAND,1
70105,MULK,1
70105,SL,1
70105,TOK,1
70105,MAJN,2
70105,MAQ,0
70106,MAQ,120
70106,MAJN,2
70106,TOK,1
70106,SL,1
70106,MULK,1
70106,NAND,1
70106,PDD,1
70106,INJ,1
70106,UD,1
70106,BKJ,1
70106,KUDA,1
70106,SEN,1
70106,BIJR,1
70106,BYNR,1
70106,SHMI,1
70106,BTJL,1
70106,CTTP,1
70106,MRDW,1
70106,MANK,1
70106,HNA,1
70106,KT,1
70106,GOK,1
70106,ANKL,1
70106,HAA,1
70106,KAWR,1
70106,AT,1
70106,LOL,1
70106,CNO,1
70106,BLLI,1
70106,MAO,0
71081,BSR,120
71081,JCNR,1
71081,KARD,1
71081,KHBV,1
71081,BIRD,1
71081,DIVA,0
71082,DDCL,120
71082,BIRD,1
71082,KHBV,1
71082,KARD,1
71082,JCNR,1
71082,BSR,15
71082,VR,1
71082,VTN,1
71082,SAH,1
71082,KLV,3
71082,PLG,1
71082,UOI,1
71082,BOR,0
71083,BSR,120
71083,JCNR,1
71083,KARD,1
71083,KHBV,1
71083,BIRD,1
71083,DIVA,0
71084,DIVA,120
71084,BIRD,1
71084,KHBV,1
71084,KARD,1
71084,JCNR,1
71084,BSR,0
71085,BSR,120
71085,JCNR,1
71085,KARD,1
71085,KHBV,1
71085,BIRD,1
71085,DIVA,0
71086,DIVA,120
71086,BIRD,1
71086,KHBV,1
71086,KARD,1
71086,JCNR,1
71086,BSR,0
71088,BOR,120
71088,UOI,1
71088,PLG,1
71088,KLV,1
71088,SAH,1
71088,VTN,1
71088,VR,1
71088,BSR,0
71089,DIVA,120
71089,DTVL,1
71089,NIIJ,1
71089,TPND,1
71089,KLMG,1
71089,PNVL,5
71089,SMNE,1
71089,APTA,1
71089,JITE,1
71089,PEN,1
71089,KASU,1
71089,NGTN,1
71089,ROHA,0
71092,ROHA,120
71092,NIDI,1
71092,NGTN,1
71092,KASU,1
71092,PEN,1
71092,HMRR,1
71092,JITE,1
71092,APTA,1
71092,RSYI,1
71092,SMNE,1
71092,PNVL,3
71092,KLMG,1
71092,NVRD,1
71092,TPND,1
71092,NIIJ,1
71092,DTVL,1
71092,DIVA,0
71093,BSR,120
71093,JCNR,1
71093,KARD,1
71093,KHBV,1
71093,BIRD,1
71093,DIVA,0
71094,DIVA,120
71094,BIRD,1
71094,KHBV,1
71094,KARD,1
71094,JCNR,1
71094,BSR,0
71095,DIVA,120
71095,DTVL,1
71095,NIIJ,1
71095,TPND,1
71095,KLMG,1
71095,PNVL,3
71095,SMNE,1
71095,APTA,1
71095,JITE,1
71095,PEN,1
71095,KASU,1
71095,NGTN,1
71095,ROHA,0
71096,ROHA,120
71096,NGTN,1
71096,KASU,1
71096,PEN,1
71096,JITE,1
71096,APTA,1
71096,SMNE,1
71096,PNVL,3
71096,KLMG,1
71096,TPND,1
71096,NIIJ,1
71096,DTVL,1
71096,DIVA,0
71401,DD,120
71401,MDDG,1
71401,SSI,1
71401,SSF,1
71401,KFH,1
71401,BRMT,0
71402,BRMT,120
71402,KFH,1
71402,SSF,1
71402,SSI,1
71402,MDDG,1
71402,DD,5
71402,PAA,1
71402,KDTN,1
71402,KDG,1
71402,KTT,1
71402,YT,1
71402,URI,1
71402,LONI,1
71402,MJBK,1
71402,HDP,1
71402,PUNE,0
71403,PUNE,120
71403,HDP,1
71403,MJBK,1
71403,LONI,1
71403,URI,1
71403,YT,1
71403,KTT,1
71403,KDG,1
71403,KDTN,1
71403,PAA,1
71403,DD,0
71404,BRMT,120
71404,KFH,1
71404,SSF,1
71404,SSI,1
71404,MDDG,1
71404,DD,10
71404,PAA,1
71404,KDTN,1
71404,KDG,1
71404,KTT,1
71404,YT,1
71404,URI,1
71404,LONI,1
71404,MJBK,1
71404,HDP,1
71404,PUNE,0
71405,DD,120
71405,MDDG,1
71405,SSI,1
71405,SSF,1
71405,KFH,1
71405,BRMT,0
71407,PUNE,120
71407,HDP,1
71407,MJBK,1
71407,LONI,1
71407,URI,1
71407,YT,1
71407,KTT,1
71407,KDG,1
71407,KDTN,1
71407,PAA,1
71407,DD,0
71408,DD,120
71408,PAA,1
71408,KDTN,1
71408,KDG,1
71408,KTT,1
71408,YT,1
71408,URI,1
71408,LONI,1
71408,MJBK,1
71408,HDP,1
71408,PUNE,0
71409,PUNE,120
71409,HDP,1
71409,MJBK,1
71409,LONI,1
71409,URI,1
71409,YT,1
71409,KTT,1
71409,KDG,1
71409,KDTN,1
71409,PAA,1
71409,DD,0
71410,DD,120
71410,PAA,1
71410,KDTN,1
71410,KDG,1
71410,KTT,1
71410,YT,1
71410,URI,1
71410,LONI,1
71410,MJBK,1
71410,HDP,1
71410,PUNE,0
71411,PUNE,120
71411,HDP,1
71411,MJBK,1
71411,LONI,1
71411,URI,1
71411,YT,1
71411,KTT,1
71411,KDG,1
71411,KDTN,1
71411,PAA,1
71411,DD,0
71413,PUNE,120
71413,HDP,1
71413,MJBK,1
71413,LONI,1
71413,URI,1
71413,YT,1
71413,KDG,1
71413,KDTN,1
71413,PAA,1
71413,DD,5
71413,BRB,1
71413,MLM,1
71413,BGVN,2
71413,JNTR,1
71413,PRWD,2
71413,WSB,2
71413,PPJ,2
71413,JEUR,2
71413,BLNI,2
71413,KEM,2
71413,DHS,2
71413,KWV,5
71413,WDS,2
71413,MA,2
71413,WKA,2
